Unidades territoriales;Indicadores de renta media;Periodo;Total
2901001002 Almargen sección 01002;Renta media por hogar;2015;18.912
29011 Almogía;Renta media por persona ;2017;7.276
29011 Almogía;Renta media por persona ;2016;6.901
29011 Almogía;Renta media por persona ;2015;6.621
29011 Almogía;Renta media por hogar;2017;18.082
29011 Almogía;Renta media por hogar;2016;17.000
29011 Almogía;Renta media por hogar;2015;16.412
2901101 Almogía distrito 01;Renta media por persona ;2017;7.276
2901101 Almogía distrito 01;Renta media por persona ;2016;6.901
2901101 Almogía distrito 01;Renta media por persona ;2015;6.621
2901101 Almogía distrito 01;Renta media por hogar;2017;18.082
2901101 Almogía distrito 01;Renta media por hogar;2016;17.000
2901101 Almogía distrito 01;Renta media por hogar;2015;16.412
2901101001 Almogía sección 01001;Renta media por persona ;2017;7.798
2901101001 Almogía sección 01001;Renta media por persona ;2016;7.321
2901101001 Almogía sección 01001;Renta media por persona ;2015;6.992
2901101001 Almogía sección 01001;Renta media por hogar;2017;19.627
2901101001 Almogía sección 01001;Renta media por hogar;2016;18.620
2901101001 Almogía sección 01001;Renta media por hogar;2015;17.851
2901101002 Almogía sección 01002;Renta media por persona ;2017;6.787
2901101002 Almogía sección 01002;Renta media por persona ;2016;6.495
2901101002 Almogía sección 01002;Renta media por persona ;2015;6.068
2901101002 Almogía sección 01002;Renta media por hogar;2017;19.479
2901101002 Almogía sección 01002;Renta media por hogar;2016;18.412
2901101002 Almogía sección 01002;Renta media por hogar;2015;17.517
2901101003 Almogía sección 01003;Renta media por persona ;2017;7.405
2901101003 Almogía sección 01003;Renta media por persona ;2016;6.808
2901101003 Almogía sección 01003;Renta media por persona ;2015;6.695
2901101003 Almogía sección 01003;Renta media por hogar;2017;16.643
2901101003 Almogía sección 01003;Renta media por hogar;2016;15.103
2901101003 Almogía sección 01003;Renta media por hogar;2015;14.832
2901101004 Almogía sección 01004;Renta media por persona ;2017;7.672
2901101004 Almogía sección 01004;Renta media por persona ;2016;7.399
2901101004 Almogía sección 01004;Renta media por persona ;2015;7.344
2901101004 Almogía sección 01004;Renta media por hogar;2017;15.832
2901101004 Almogía sección 01004;Renta media por hogar;2016;15.210
2901101004 Almogía sección 01004;Renta media por hogar;2015;14.930
29012 Álora;Renta media por persona ;2017;7.621
29012 Álora;Renta media por persona ;2016;7.156
29012 Álora;Renta media por persona ;2015;6.955
29012 Álora;Renta media por hogar;2017;19.737
29012 Álora;Renta media por hogar;2016;18.790
29012 Álora;Renta media por hogar;2015;18.184
2901201 Álora distrito 01;Renta media por persona ;2017;8.206
2901201 Álora distrito 01;Renta media por persona ;2016;7.800
2901201 Álora distrito 01;Renta media por persona ;2015;7.555
2901201 Álora distrito 01;Renta media por hogar;2017;21.620
2901201 Álora distrito 01;Renta media por hogar;2016;20.894
2901201 Álora distrito 01;Renta media por hogar;2015;19.659
2901201001 Álora sección 01001;Renta media por persona ;2017;9.243
2901201001 Álora sección 01001;Renta media por persona ;2016;8.802
2901201001 Álora sección 01001;Renta media por persona ;2015;8.430
2901201001 Álora sección 01001;Renta media por hogar;2017;24.300
2901201001 Álora sección 01001;Renta media por hogar;2016;23.215
2901201001 Álora sección 01001;Renta media por hogar;2015;21.076
2901201002 Álora sección 01002;Renta media por persona ;2017;7.952
2901201002 Álora sección 01002;Renta media por persona ;2016;7.454
2901201002 Álora sección 01002;Renta media por persona ;2015;7.207
2901201002 Álora sección 01002;Renta media por hogar;2017;20.609
2901201002 Álora sección 01002;Renta media por hogar;2016;19.717
2901201002 Álora sección 01002;Renta media por hogar;2015;18.821
2901201003 Álora sección 01003;Renta media por persona ;2017;7.713
2901201003 Álora sección 01003;Renta media por persona ;2016;7.427
2901201003 Álora sección 01003;Renta media por persona ;2015;7.262
2901201003 Álora sección 01003;Renta media por hogar;2017;20.653
2901201003 Álora sección 01003;Renta media por hogar;2016;20.328
2901201003 Álora sección 01003;Renta media por hogar;2015;19.373
2901202 Álora distrito 02;Renta media por persona ;2017;7.485
2901202 Álora distrito 02;Renta media por persona ;2016;6.947
2901202 Álora distrito 02;Renta media por persona ;2015;6.851
2901202 Álora distrito 02;Renta media por hogar;2017;18.480
2901202 Álora distrito 02;Renta media por hogar;2016;17.462
2901202 Álora distrito 02;Renta media por hogar;2015;17.261
2901202001 Álora sección 02001;Renta media por persona ;2017;8.398
2901202001 Álora sección 02001;Renta media por persona ;2016;7.790
2901202001 Álora sección 02001;Renta media por persona ;2015;8.164
2901202001 Álora sección 02001;Renta media por hogar;2017;20.260
2901202001 Álora sección 02001;Renta media por hogar;2016;19.142
2901202001 Álora sección 02001;Renta media por hogar;2015;19.833
2901202002 Álora sección 02002;Renta media por persona ;2017;6.336
2901202002 Álora sección 02002;Renta media por persona ;2016;5.960
2901202002 Álora sección 02002;Renta media por persona ;2015;5.628
2901202002 Álora sección 02002;Renta media por hogar;2017;16.397
2901202002 Álora sección 02002;Renta media por hogar;2016;15.783
2901202002 Álora sección 02002;Renta media por hogar;2015;15.065
2901202003 Álora sección 02003;Renta media por persona ;2017;7.811
2901202003 Álora sección 02003;Renta media por persona ;2016;7.166
2901202003 Álora sección 02003;Renta media por persona ;2015;6.878
2901202003 Álora sección 02003;Renta media por hogar;2017;18.755
2901202003 Álora sección 02003;Renta media por hogar;2016;17.395
2901202003 Álora sección 02003;Renta media por hogar;2015;16.806
2901203 Álora distrito 03;Renta media por persona ;2017;7.303
2901203 Álora distrito 03;Renta media por persona ;2016;6.806
2901203 Álora distrito 03;Renta media por persona ;2015;6.540
2901203 Álora distrito 03;Renta media por hogar;2017;18.348
2901203 Álora distrito 03;Renta media por hogar;2016;17.338
2901203 Álora distrito 03;Renta media por hogar;2015;16.910
2901203001 Álora sección 03001;Renta media por persona ;2017;7.216
2901203001 Álora sección 03001;Renta media por persona ;2016;6.800
2901203001 Álora sección 03001;Renta media por persona ;2015;6.452
2901203001 Álora sección 03001;Renta media por hogar;2017;18.203
2901203001 Álora sección 03001;Renta media por hogar;2016;17.458
2901203001 Álora sección 03001;Renta media por hogar;2015;16.899
2901203002 Álora sección 03002;Renta media por persona ;2017;7.459
2901203002 Álora sección 03002;Renta media por persona ;2016;6.817
2901203002 Álora sección 03002;Renta media por persona ;2015;6.694
2901203002 Álora sección 03002;Renta media por hogar;2017;18.604
2901203002 Álora sección 03002;Renta media por hogar;2016;17.130
2901203002 Álora sección 03002;Renta media por hogar;2015;16.929
2901204 Álora distrito 04;Renta media por persona ;2017;7.066
2901204 Álora distrito 04;Renta media por persona ;2016;6.638
2901204 Álora distrito 04;Renta media por persona ;2015;6.455
2901204 Álora distrito 04;Renta media por hogar;2017;20.117
2901204 Álora distrito 04;Renta media por hogar;2016;18.886
2901204 Álora distrito 04;Renta media por hogar;2015;18.570
2901204001 Álora sección 04001;Renta media por persona ;2017;7.066
2901204001 Álora sección 04001;Renta media por persona ;2016;6.638
2901204001 Álora sección 04001;Renta media por persona ;2015;6.455
2901204001 Álora sección 04001;Renta media por hogar;2017;20.117
2901204001 Álora sección 04001;Renta media por hogar;2016;18.886
2901204001 Álora sección 04001;Renta media por hogar;2015;18.570
29013 Alozaina;Renta media por persona ;2017;7.757
29013 Alozaina;Renta media por persona ;2016;7.388
29013 Alozaina;Renta media por persona ;2015;7.223
29013 Alozaina;Renta media por hogar;2017;17.932
29013 Alozaina;Renta media por hogar;2016;17.387
29013 Alozaina;Renta media por hogar;2015;16.965
2901301 Alozaina distrito 01;Renta media por persona ;2017;7.757
2901301 Alozaina distrito 01;Renta media por persona ;2016;7.388
2901301 Alozaina distrito 01;Renta media por persona ;2015;7.223
2901301 Alozaina distrito 01;Renta media por hogar;2017;17.932
2901301 Alozaina distrito 01;Renta media por hogar;2016;17.387
2901301 Alozaina distrito 01;Renta media por hogar;2015;16.965
2901301001 Alozaina sección 01001;Renta media por persona ;2017;7.669
2901301001 Alozaina sección 01001;Renta media por persona ;2016;7.352
2901301001 Alozaina sección 01001;Renta media por persona ;2015;7.192
2901301001 Alozaina sección 01001;Renta media por hogar;2017;17.515
2901301001 Alozaina sección 01001;Renta media por hogar;2016;17.288
2901301001 Alozaina sección 01001;Renta media por hogar;2015;16.594
2901301002 Alozaina sección 01002;Renta media por persona ;2017;7.834
2901301002 Alozaina sección 01002;Renta media por persona ;2016;7.421
2901301002 Alozaina sección 01002;Renta media por persona ;2015;7.251
2901301002 Alozaina sección 01002;Renta media por hogar;2017;18.309
2901301002 Alozaina sección 01002;Renta media por hogar;2016;17.477
2901301002 Alozaina sección 01002;Renta media por hogar;2015;17.309
29014 Alpandeire;Renta media por persona ;2017;8.401
29014 Alpandeire;Renta media por persona ;2016;8.356
29014 Alpandeire;Renta media por persona ;2015;7.798
29014 Alpandeire;Renta media por hogar;2017;15.962
29014 Alpandeire;Renta media por hogar;2016;15.538
29014 Alpandeire;Renta media por hogar;2015;14.396
2901401 Alpandeire distrito 01;Renta media por persona ;2017;8.401
2901401 Alpandeire distrito 01;Renta media por persona ;2016;8.356
2901401 Alpandeire distrito 01;Renta media por persona ;2015;7.798
2901401 Alpandeire distrito 01;Renta media por hogar;2017;15.962
2901401 Alpandeire distrito 01;Renta media por hogar;2016;15.538
2901401 Alpandeire distrito 01;Renta media por hogar;2015;14.396
2901401001 Alpandeire sección 01001;Renta media por persona ;2017;8.401
2901401001 Alpandeire sección 01001;Renta media por persona ;2016;8.356
2901401001 Alpandeire sección 01001;Renta media por persona ;2015;7.798
2901401001 Alpandeire sección 01001;Renta media por hogar;2017;15.962
2901401001 Alpandeire sección 01001;Renta media por hogar;2016;15.538
2901401001 Alpandeire sección 01001;Renta media por hogar;2015;14.396
29015 Antequera;Renta media por persona ;2017;9.457
29015 Antequera;Renta media por persona ;2016;9.134
29015 Antequera;Renta media por persona ;2015;9.012
29015 Antequera;Renta media por hogar;2017;25.706
29015 Antequera;Renta media por hogar;2016;25.054
29015 Antequera;Renta media por hogar;2015;24.595
2901501 Antequera distrito 01;Renta media por persona ;2017;10.482
2901501 Antequera distrito 01;Renta media por persona ;2016;10.156
2901501 Antequera distrito 01;Renta media por persona ;2015;10.072
2901501 Antequera distrito 01;Renta media por hogar;2017;29.123
2901501 Antequera distrito 01;Renta media por hogar;2016;28.386
2901501 Antequera distrito 01;Renta media por hogar;2015;27.981
2901501001 Antequera sección 01001;Renta media por persona ;2017;8.932
2901501001 Antequera sección 01001;Renta media por persona ;2016;8.761
2901501001 Antequera sección 01001;Renta media por persona ;2015;8.680
2901501001 Antequera sección 01001;Renta media por hogar;2017;20.593
2901501001 Antequera sección 01001;Renta media por hogar;2016;20.094
2901501001 Antequera sección 01001;Renta media por hogar;2015;19.823
2901501002 Antequera sección 01002;Renta media por persona ;2017;11.557
2901501002 Antequera sección 01002;Renta media por persona ;2016;10.964
2901501002 Antequera sección 01002;Renta media por persona ;2015;11.938
2901501002 Antequera sección 01002;Renta media por hogar;2017;30.478
2901501002 Antequera sección 01002;Renta media por hogar;2016;29.217
2901501002 Antequera sección 01002;Renta media por hogar;2015;31.623
2901501003 Antequera sección 01003;Renta media por persona ;2017;10.925
2901501003 Antequera sección 01003;Renta media por persona ;2016;10.860
2901501003 Antequera sección 01003;Renta media por persona ;2015;10.964
2901501003 Antequera sección 01003;Renta media por hogar;2017;28.895
2901501003 Antequera sección 01003;Renta media por hogar;2016;28.449
2901501003 Antequera sección 01003;Renta media por hogar;2015;28.591
2901501004 Antequera sección 01004;Renta media por persona ;2017;8.940
2901501004 Antequera sección 01004;Renta media por persona ;2016;8.529
2901501004 Antequera sección 01004;Renta media por persona ;2015;8.245
2901501004 Antequera sección 01004;Renta media por hogar;2017;23.897
2901501004 Antequera sección 01004;Renta media por hogar;2016;22.898
2901501004 Antequera sección 01004;Renta media por hogar;2015;22.243
2901501005 Antequera sección 01005;Renta media por persona ;2017;11.577
2901501005 Antequera sección 01005;Renta media por persona ;2016;11.337
2901501005 Antequera sección 01005;Renta media por persona ;2015;11.316
2901501005 Antequera sección 01005;Renta media por hogar;2017;31.135
2901501005 Antequera sección 01005;Renta media por hogar;2016;30.651
2901501005 Antequera sección 01005;Renta media por hogar;2015;30.340
2901501006 Antequera sección 01006;Renta media por persona ;2017;13.072
2901501006 Antequera sección 01006;Renta media por persona ;2016;13.338
2901501006 Antequera sección 01006;Renta media por persona ;2015;12.408
2901501006 Antequera sección 01006;Renta media por hogar;2017;41.286
2901501006 Antequera sección 01006;Renta media por hogar;2016;42.428
2901501006 Antequera sección 01006;Renta media por hogar;2015;39.867
2901501007 Antequera sección 01007;Renta media por persona ;2017;9.289
2901501007 Antequera sección 01007;Renta media por persona ;2016;9.121
2901501007 Antequera sección 01007;Renta media por persona ;2015;9.283
2901501007 Antequera sección 01007;Renta media por hogar;2017;23.269
2901501007 Antequera sección 01007;Renta media por hogar;2016;23.221
2901501007 Antequera sección 01007;Renta media por hogar;2015;23.663
2901501008 Antequera sección 01008;Renta media por persona ;2017;10.881
2901501008 Antequera sección 01008;Renta media por persona ;2016;10.478
2901501008 Antequera sección 01008;Renta media por persona ;2015;10.393
2901501008 Antequera sección 01008;Renta media por hogar;2017;30.226
2901501008 Antequera sección 01008;Renta media por hogar;2016;29.275
